crime_id,crime_type,latitude,longitude,hour,day_of_week,victim_age,suspect_age,weapon_used,arrest_made
6877,Robbery,-23.522230041898396,161.29891545151384,6,Sat,63,67,Blunt Object,0
6878,Theft,-72.23743485290207,160.7605273391668,1,Fri,18,69,Blunt Object,1
6879,Theft,12.932387961537529,114.39044900636549,6,Tue,69,25,Knife,0
6880,Homicide,-72.76178048406715,156.7998429117062,8,Tue,61,44,Blunt Object,1
6881,Assault,-61.13796409707018,59.518098928936354,23,Sun,20,29,Knife,0
6882,Robbery,-74.61597573225336,-95.52532705089307,19,Thu,44,27,Blunt Object,0
6883,Fraud,-21.364084808625975,93.67578798929685,7,Tue,45,49,Gun,0
6884,Homicide,61.55252179530274,-62.90056467298713,8,Sun,64,49,Gun,0
6885,Fraud,73.241350494089,-21.42659185257091,9,Wed,12,34,Gun,0
6886,Homicide,-77.05989817199759,-81.23394101206691,11,Tue,62,57,Blunt Object,0
6887,Burglary,24.219025355092853,-27.496109620342907,1,Sat,37,37,None,1
6888,Homicide,33.18937642657322,64.55425163641019,9,Fri,62,67,Blunt Object,1
6889,Vandalism,6.078589637764338,-140.18019793018928,2,Fri,63,51,Gun,0
6890,Theft,30.057275064518265,-142.1255055625141,0,Wed,62,34,Knife,1
6891,Burglary,-47.93567122024285,66.15720435173114,16,Sun,74,33,None,1
6892,Assault,-1.8640418725771042,100.64922003885869,21,Fri,62,58,Gun,0
6893,Fraud,-19.642347173550874,18.52800649645141,0,Sun,49,32,Blunt Object,0
6894,Homicide,-73.85256874086642,-114.60923493571244,4,Fri,50,18,Knife,1
6895,Theft,22.600159150048015,-24.92753459004419,13,Sun,47,22,Blunt Object,1
6896,Assault,-0.861265319121685,92.9431880582452,5,Fri,38,60,Knife,0
6897,Vandalism,-40.468675157535024,66.86391655889992,8,Mon,40,44,Gun,0
6898,Assault,-4.73665312739314,-140.44842798502677,21,Wed,70,62,Knife,1
6899,Theft,49.55364331155053,168.89298514496824,13,Sun,49,34,Knife,0
6900,Vandalism,54.29839730545149,-99.58900288091885,3,Wed,11,22,Knife,0
6901,Assault,26.91470317488644,-100.65977835103631,0,Tue,57,19,Gun,0
6902,Vandalism,-5.805389987970514,-14.45139081163589,5,Sat,10,55,Knife,0
6903,Homicide,13.63493505669264,-62.192473559982545,6,Wed,68,48,Blunt Object,0
6904,Homicide,-20.69723315598891,174.23495591198184,20,Sun,41,54,None,0
6905,Theft,-67.21985826103712,-152.4636816285125,5,Thu,11,21,Blunt Object,1
6906,Theft,-20.58829247050346,-69.68189126762009,23,Wed,68,64,Knife,0
6907,Vandalism,5.459896092534166,-42.22002224617344,0,Sun,12,67,Knife,0
6908,Robbery,17.790122637105128,-2.354762260101438,7,Thu,58,36,Gun,1
6909,Burglary,78.44417568983175,-174.09368565829845,11,Fri,43,23,Blunt Object,1
6910,Assault,49.9200201055109,-150.349632549019,10,Sat,71,25,Knife,1
6911,Assault,-62.64133893995808,-87.18852861726785,1,Sun,43,26,Gun,0
6912,Robbery,-58.64720280247295,19.440749406814632,1,Thu,32,22,Gun,0
6913,Robbery,-71.91094333684427,96.39776526965005,23,Sat,28,46,Gun,0
6914,Robbery,42.872710899765195,67.13832557338174,1,Sat,61,69,Gun,1
6915,Fraud,37.102010128534275,24.128968580139798,7,Mon,69,31,Knife,0
6916,Fraud,87.54532230543859,-36.99617769804263,20,Sun,37,40,Knife,0
6917,Vandalism,3.964215179582766,133.45002081221537,23,Sat,58,65,Gun,0
6918,Fraud,58.75468719279874,-14.481884427026245,6,Fri,54,47,Gun,0
6919,Homicide,13.759174555701762,-72.26898998078521,15,Sun,69,40,Blunt Object,1
6920,Homicide,67.33560825493868,46.560641346740624,23,Sun,65,36,Gun,0
6921,Theft,39.78378707449528,69.16139877107122,21,Thu,13,17,Gun,0
6922,Vandalism,25.719122698425522,-36.550711850812064,8,Sat,27,45,Knife,1
6923,Assault,11.72208077694907,-169.86841882347076,15,Fri,38,28,None,0
6924,Burglary,40.13469439973548,-146.1126599147842,1,Mon,48,32,Blunt Object,0
6925,Theft,-14.46230831921811,124.41560108171825,2,Fri,64,48,Knife,1
6926,Assault,-72.61621547298046,-159.64274837328915,1,Fri,67,54,Gun,0
6927,Assault,-82.80249681638865,33.1270801351676,21,Wed,56,31,Gun,1
6928,Vandalism,-3.775728310348697,-113.86462123821893,18,Tue,40,55,Gun,0
6929,Robbery,17.87248479962544,-97.58653515209626,16,Thu,37,26,Blunt Object,0
6930,Robbery,-75.80717449728742,-81.5997744949748,19,Tue,36,53,Gun,0
6931,Theft,-38.357361195821596,-166.21510096907264,20,Mon,39,47,None,1
6932,Robbery,-32.03420292441232,-116.19530130949474,11,Mon,58,46,Blunt Object,0
6933,Assault,11.303196337485218,54.17999442501855,10,Fri,51,35,Blunt Object,0
6934,Robbery,-39.87315791229796,-0.46183096511816757,19,Tue,77,67,Gun,0
6935,Fraud,-72.7832520799188,107.0384708660169,21,Thu,10,28,Blunt Object,0
6936,Robbery,-60.32578662962098,-157.95284164146233,18,Sun,53,16,Blunt Object,0
6937,Assault,-58.689395711245226,140.00338665058717,5,Thu,46,63,None,0
6938,Vandalism,61.68508996009706,178.70347148381023,9,Sun,42,21,Knife,0
6939,Theft,-38.82245634390754,-174.33360999043813,13,Fri,30,29,None,0
6940,Burglary,38.64451210465626,168.35042359437597,0,Thu,49,45,Knife,0
6941,Robbery,12.21097434107503,-95.0894233304328,14,Wed,70,42,None,1
6942,Homicide,85.86697565095955,69.3155297541733,5,Sun,22,55,Gun,0
6943,Homicide,-40.8919196015636,-74.70596048222656,12,Tue,47,22,None,0
6944,Assault,-61.49285630474396,7.852636349107371,23,Mon,38,21,Blunt Object,1
6945,Burglary,-80.63318921497913,3.7506635410196623,13,Thu,62,50,Blunt Object,1
6946,Burglary,-46.62726078936951,-50.002027398334036,12,Sun,73,24,Blunt Object,0
6947,Fraud,33.13275955477067,78.31683658380013,23,Thu,45,53,Gun,0
6948,Burglary,-74.65351956536509,35.869133470793145,15,Thu,14,61,None,0
6949,Homicide,-45.95366787306146,2.979721419543239,0,Fri,29,44,Knife,0
6950,Vandalism,63.955506273122154,173.82215229057238,13,Mon,20,59,None,0
6951,Assault,14.93153088561364,158.40335742743747,12,Sun,37,54,None,0
6952,Assault,-77.48612275442481,163.95690448571816,22,Tue,58,55,Knife,1
6953,Robbery,-81.4170340350426,137.27662552918366,9,Thu,50,55,None,0
6954,Robbery,-78.99788244136197,-88.14407804842328,9,Wed,27,19,Blunt Object,0
6955,Robbery,79.53750902650549,-54.00862884785485,3,Sat,39,35,Knife,1
6956,Homicide,62.976857140989836,-96.82033696361717,13,Sun,23,20,None,0
6957,Homicide,62.08920756337946,175.02367940022475,11,Fri,65,30,Knife,0
6958,Homicide,76.35901720383825,-125.04172688514318,21,Tue,61,30,Knife,0
6959,Homicide,0.9459702451638492,-48.05576799879398,5,Thu,75,38,Gun,0
6960,Homicide,-45.47795919419808,-108.34400710103168,14,Tue,76,60,Knife,0
6961,Homicide,-17.757359237066737,-99.55662761366885,4,Fri,38,33,Knife,0
6962,Vandalism,39.39553311908594,-91.04836147084384,9,Sun,36,33,Gun,0
6963,Homicide,67.68591687382772,50.28144320158347,8,Sat,77,62,Gun,1
6964,Burglary,-11.68363319408563,-152.62222673104998,9,Wed,44,51,Blunt Object,0
6965,Burglary,6.368571968771022,26.110754504562266,23,Sun,19,47,Blunt Object,1
6966,Fraud,77.72093878972558,114.94304506227712,11,Thu,35,19,Knife,0
6967,Vandalism,-70.65024532030276,95.94855957759512,21,Wed,70,23,Gun,0
6968,Robbery,65.21385905534231,-125.57818861836283,3,Fri,78,35,Knife,0
6969,Theft,-61.32465319465153,149.3034245203699,3,Wed,65,21,Knife,1
6970,Homicide,-2.9049569476883477,97.23253730571867,12,Fri,73,56,None,0
6971,Fraud,-50.68383684064928,-178.09109606417542,13,Sat,50,39,Knife,1
6972,Theft,18.53057352430875,85.45450807425101,11,Wed,13,61,Gun,0
6973,Burglary,10.543215907487891,85.4718043039195,12,Tue,75,35,None,1
6974,Fraud,-21.598674436664666,-1.146211005605494,19,Sun,46,58,None,0
6975,Fraud,65.39463267212238,-163.446330237706,12,Tue,43,27,Gun,0
6976,Assault,28.766397651850767,28.766137781645824,22,Fri,59,64,Blunt Object,1
6977,Burglary,39.81692249314986,95.6688336123513,21,Tue,79,35,Gun,0
6978,Burglary,-62.88124712261966,-82.48534008443978,1,Sat,51,24,None,1
6979,Vandalism,68.96982203561117,60.14455857064348,20,Wed,10,38,Gun,0
6980,Fraud,-59.93277054839669,-52.5865697840225,18,Sun,43,41,Gun,1
6981,Homicide,-49.898706442207164,26.587739844803224,8,Wed,19,47,Blunt Object,0
6982,Burglary,-66.95007507056152,-41.55633020461511,9,Sun,14,40,Knife,0
6983,Fraud,-10.735342565613195,-70.64587223359953,16,Thu,53,50,Gun,0
6984,Vandalism,69.78766171541577,128.12921115553598,9,Fri,28,31,Knife,1
6985,Homicide,-44.55944647022528,91.38177330673557,19,Tue,30,35,Gun,0
6986,Vandalism,-22.72438432386842,-55.638311769666345,12,Sat,43,59,Gun,0
6987,Assault,62.291955613575965,-23.532609018524766,19,Fri,38,16,Blunt Object,0
6988,Homicide,21.206750356600054,69.01323043512454,0,Tue,49,29,Gun,1
6989,Fraud,45.29095085632983,111.98836101258331,1,Thu,27,58,Blunt Object,0
6990,Burglary,-51.47999110149933,66.36285461689647,16,Wed,58,16,Gun,0
6991,Burglary,38.96817539986358,14.73536904574982,12,Sun,70,21,None,0
6992,Fraud,-49.030095844480954,163.57889949525782,16,Wed,74,50,None,0
6993,Fraud,87.71651679791898,98.6917031069629,12,Sat,45,60,Blunt Object,1
6994,Fraud,10.779508102812713,-138.38693025913608,16,Mon,79,64,Gun,0
6995,Robbery,35.215066447764656,20.930075565126913,18,Fri,16,57,None,1
6996,Homicide,-68.68771485452949,-32.55960909756544,13,Tue,70,46,Gun,0
6997,Burglary,-44.88192359251749,106.17682924468573,19,Mon,73,17,Blunt Object,1
6998,Homicide,-64.84668127841621,-163.92130781132448,9,Fri,39,17,Gun,0
6999,Vandalism,-19.769271251089847,-32.13951481352589,1,Sun,26,64,Knife,0
7000,Burglary,-38.85554444302827,-65.42052647634509,13,Tue,53,69,Blunt Object,0
7001,Robbery,41.92600673350245,-129.1730455513014,16,Thu,35,47,Blunt Object,1
7002,Fraud,-70.4323836669328,-43.63051848495408,4,Fri,26,59,Knife,1
7003,Assault,45.37068632106627,62.20810014641248,21,Tue,44,39,Gun,0
7004,Fraud,-81.77313156505426,-49.79596138829052,17,Sun,55,51,None,1
7005,Fraud,-53.636789281969364,28.802367126851465,2,Wed,14,50,Blunt Object,0
7006,Robbery,52.55369855362852,33.412246538151265,15,Fri,54,49,Blunt Object,0
7007,Homicide,43.69979539942108,31.360005740891978,18,Tue,25,33,None,0
7008,Burglary,-4.2612994946046,10.631478219913959,17,Sat,67,59,Gun,0
7009,Fraud,-81.00311128604068,-137.88423515434033,19,Wed,51,62,None,0
7010,Burglary,19.780873500473874,-101.35586612328267,4,Sun,69,33,Gun,0
7011,Theft,-16.789661284662287,108.02414745035611,7,Wed,65,47,Knife,0
7012,Vandalism,-33.02493296436544,0.8515760121756557,5,Mon,15,32,None,1
7013,Homicide,25.273914628776154,74.1874737010734,14,Tue,29,41,Blunt Object,0
7014,Burglary,-11.409378803689265,25.167268876594193,2,Mon,33,44,None,0
7015,Assault,-73.36420191842785,-166.0715083799142,8,Sat,76,45,Blunt Object,0
7016,Vandalism,74.87108469222198,106.6369568464442,10,Sun,61,53,Knife,0
7017,Assault,50.128757901608225,-156.84328996954218,19,Mon,19,17,Gun,0
7018,Fraud,-79.85192556770056,159.54265841708633,23,Thu,34,36,Blunt Object,0
7019,Vandalism,4.511496634325198,-102.4643081861727,22,Mon,54,66,None,0
7020,Burglary,-74.9920386782469,4.466211645653857,13,Mon,10,24,Knife,0
7021,Vandalism,60.7121746305273,-157.10830471231685,22,Sun,34,67,Blunt Object,0
7022,Fraud,20.34251298935493,142.17565631969563,8,Thu,18,22,None,0
7023,Robbery,-58.95915595684768,172.77849164332957,9,Thu,51,48,Knife,1
7024,Homicide,-86.26655829488386,-127.33469902037164,14,Fri,72,56,None,0
7025,Assault,-84.31541781364429,-73.51684470233289,17,Mon,34,67,Gun,0
7026,Fraud,1.32578497166935,-174.28520815421479,20,Wed,57,32,Blunt Object,1
7027,Robbery,42.1872261618193,103.3075771082843,18,Thu,64,26,None,0
7028,Vandalism,-68.24871875988735,-67.87284023469147,6,Tue,75,60,Knife,1
7029,Vandalism,-50.16886813530765,31.981488963059235,18,Fri,33,46,Gun,0
7030,Fraud,-31.09320986948419,-165.88133953919476,4,Sun,53,16,None,1
7031,Burglary,-50.74617922899246,77.56569600290908,20,Fri,65,31,Blunt Object,0
7032,Vandalism,-19.55941871631144,10.585426808421687,17,Mon,44,66,Knife,0
7033,Burglary,10.730701037713715,80.99288855958065,0,Sat,43,26,Knife,0
7034,Burglary,33.28861468343567,104.243152734347,11,Wed,15,21,Gun,0
7035,Homicide,83.47953279730112,-147.87256817561988,5,Sat,58,29,None,0
7036,Burglary,77.55186054297502,28.113163485561046,12,Sat,25,16,Gun,0
7037,Theft,12.622855469204609,53.97985219738385,16,Sun,22,41,Knife,0
7038,Homicide,42.14701016214383,6.018751420198214,8,Thu,21,40,Blunt Object,0
7039,Robbery,81.15699683257702,-114.33261662455598,20,Tue,20,39,Knife,0
7040,Robbery,-74.97504998254713,106.41502226078529,0,Mon,56,26,None,0
7041,Vandalism,-88.98574322494275,179.08499838225543,11,Sun,69,31,Knife,0
7042,Vandalism,-84.636042528675,168.93729087426823,23,Wed,58,15,Blunt Object,1
7043,Burglary,11.402885227133496,99.91064339180326,0,Mon,61,45,Blunt Object,0
7044,Homicide,47.310016554456155,-29.48121979688827,3,Mon,70,54,Gun,0
7045,Homicide,-23.926508865893766,-58.57182077759202,6,Fri,49,19,Knife,0
7046,Theft,8.143051450971356,-155.32351232370056,19,Sat,62,42,None,0
7047,Burglary,2.945937338736641,-30.136930649391445,4,Tue,70,42,Blunt Object,0
7048,Theft,-72.94123951343647,-123.82250481655235,22,Tue,31,22,Blunt Object,0
7049,Burglary,-32.11411243967119,-88.43950313782976,19,Tue,47,68,None,1
7050,Assault,-86.50167206718564,141.07923834384638,4,Tue,70,66,Knife,1
7051,Assault,-70.07297601482804,168.6692273440388,6,Thu,56,28,Blunt Object,0
7052,Fraud,56.13448012376,161.48124016767372,16,Thu,36,20,Gun,0
7053,Burglary,59.294429504697405,-110.39195309637927,11,Tue,27,32,Blunt Object,1
7054,Homicide,54.35033760811254,144.3219149647162,14,Sun,29,51,None,1
7055,Vandalism,40.827355371402575,-129.05809167590456,2,Wed,51,24,Knife,0
7056,Robbery,52.79631235198232,2.757674835413951,16,Thu,50,61,Blunt Object,0
7057,Fraud,30.776821428513315,51.71881221517444,13,Thu,67,49,Blunt Object,0
7058,Vandalism,30.570000986931944,-13.511925683849228,14,Sun,49,49,Knife,0
7059,Assault,30.125123548525437,162.66147675005107,14,Sun,39,31,Knife,0
7060,Burglary,2.5277021420767483,-60.043419687022165,14,Sun,21,60,Gun,0
7061,Fraud,-24.597497976328,9.855958715302876,18,Wed,71,41,Blunt Object,0
7062,Burglary,41.43514790907989,-152.83802322732112,10,Tue,71,38,Gun,0
7063,Assault,-36.243717554386514,126.80084882813651,17,Sun,79,24,Gun,0
7064,Fraud,7.7223836659714635,-31.189177460179906,20,Mon,24,65,None,1
7065,Assault,-11.995988360781368,72.19156161311903,9,Sun,16,62,Blunt Object,1
7066,Theft,-40.2079901231338,65.60842717779059,20,Thu,15,31,Knife,0
7067,Assault,85.4441856814434,63.45464142032884,8,Mon,36,66,Gun,0
7068,Homicide,-43.42470386367249,2.497780352678774,23,Mon,11,59,None,0
7069,Homicide,-34.3272485298546,-80.09323540277735,2,Wed,15,47,None,0
7070,Burglary,-60.914249683547716,45.034041082099094,0,Tue,70,47,Blunt Object,0
7071,Robbery,58.136512556572285,166.2449413720385,20,Sat,41,31,None,1
7072,Assault,15.586092099808084,120.221732140673,10,Mon,38,32,None,0
7073,Vandalism,20.347066165029418,-140.84343664064045,15,Tue,74,63,Blunt Object,0
7074,Homicide,57.701054123837594,-171.65253542884196,2,Fri,24,58,Gun,1
7075,Robbery,-28.274461446621707,-0.3703115266435191,20,Sat,19,52,None,0
7076,Theft,-55.14598343156152,99.29856661730497,8,Sat,19,21,Gun,1
7077,Fraud,-54.28703448109729,-66.99508085980538,10,Sat,19,63,Gun,0
7078,Fraud,41.87156786320668,72.44578004552193,16,Tue,46,40,Gun,1
7079,Homicide,20.540727803240543,155.49165512597125,0,Wed,41,62,Knife,0
7080,Robbery,-52.859001855224,-14.76557750351921,8,Sun,45,15,Blunt Object,1
7081,Homicide,-63.88822896472376,-92.10252375697613,2,Wed,73,25,Blunt Object,0
7082,Fraud,-68.27628507084489,150.392830348889,9,Fri,24,24,Gun,0
7083,Assault,23.003756586546785,-9.984972958662667,4,Sun,25,45,None,1
7084,Robbery,-89.978643916047,-33.177849596960385,10,Sun,55,39,Knife,0
7085,Burglary,-86.70251833136213,-52.78983424526737,4,Wed,53,15,Knife,0
7086,Assault,-19.880435587302856,-27.713897122027277,11,Tue,44,57,Blunt Object,0
7087,Assault,34.44297556970923,62.51682750564896,13,Sat,60,17,Knife,0
7088,Assault,35.1070877695327,-23.860934200744566,11,Tue,67,69,Gun,0
7089,Burglary,-12.578710750615684,-63.279400118680755,18,Sat,14,62,Gun,0
7090,Theft,34.39324918882254,87.70955960149905,8,Tue,47,15,Blunt Object,1
7091,Vandalism,3.7973123244225775,-106.93028627121737,6,Sun,15,21,Blunt Object,0
7092,Homicide,85.84765502351675,-107.30385912928028,15,Wed,60,57,Knife,0
7093,Fraud,-60.75716150937005,70.71679315762444,6,Tue,23,63,None,1
7094,Homicide,18.12010818700901,132.01435086821033,13,Thu,57,65,Knife,0
7095,Robbery,-1.5770203288193443,-93.16409778103342,7,Sat,21,28,Blunt Object,0
7096,Theft,-54.99605796161501,-111.19500900848536,20,Sun,61,37,Gun,0
7097,Robbery,44.998277785506616,61.31011726467082,17,Sun,77,62,Gun,0
7098,Homicide,-40.408556412240856,43.488907838334995,2,Sat,68,31,None,0
7099,Fraud,-21.292232563162514,-18.98915525293961,1,Fri,27,28,None,1
7100,Burglary,-22.530497474244598,-145.49016965460194,4,Thu,62,23,Knife,0
7101,Homicide,-46.04319482616921,-146.95724484652555,7,Tue,40,35,Gun,0
7102,Assault,-12.47304029428706,99.8430440559676,18,Wed,44,59,Knife,1
7103,Homicide,-4.797741433028705,-17.36311773755324,21,Fri,13,16,None,0
7104,Assault,43.95990110567536,128.8681528469612,8,Thu,18,66,Blunt Object,0
7105,Burglary,47.712343387866696,26.90411455399044,1,Tue,24,46,Knife,0
7106,Homicide,-61.45992570750083,42.74573083834778,14,Sun,51,22,Knife,0
7107,Theft,16.699013878955768,156.30999908707935,7,Sun,68,50,Gun,1
7108,Theft,71.3156036902912,-120.73827814580233,9,Wed,41,40,Gun,1
7109,Robbery,-70.41841040077905,15.488722546918524,6,Tue,54,51,Gun,1
7110,Burglary,-4.875471983855064,-159.0701040122275,18,Sat,14,29,Knife,1
7111,Theft,45.06356203350168,-50.786982762437134,0,Thu,40,48,Gun,0
7112,Homicide,20.068440188821782,-126.68454007156615,21,Thu,34,35,Gun,1
7113,Burglary,-71.8945818126077,-112.3790535775546,1,Fri,65,37,None,0
7114,Fraud,-18.61089743682497,156.5260992217901,2,Sun,10,23,Gun,1
7115,Assault,1.303109679035515,39.84571015375707,13,Wed,70,54,Blunt Object,0
7116,Homicide,89.25220830892911,141.17692794833317,14,Mon,76,40,None,0
7117,Assault,-57.8505763217425,-20.332733619330156,20,Tue,76,57,Knife,0
7118,Assault,86.83627808882025,35.151604798818,13,Wed,51,36,Knife,0
7119,Burglary,-22.2930388387001,-168.4459756105465,7,Mon,68,27,Gun,0
7120,Burglary,-53.942312506712156,-10.979196381239746,17,Wed,59,39,Blunt Object,0
7121,Robbery,-15.460365217680717,23.06040240376373,21,Tue,43,21,None,0
7122,Assault,20.51912232626708,-173.9600228644038,16,Tue,77,65,Gun,0
7123,Robbery,-51.570469096020744,104.21610365651048,6,Fri,63,41,None,0
7124,Assault,-37.540965005617004,-73.64772566042201,19,Thu,23,29,Gun,0
7125,Robbery,63.81837031235216,-17.104653014122704,0,Thu,41,26,None,0
7126,Robbery,89.8217031003962,12.826902709736828,8,Thu,79,59,None,0
7127,Fraud,-32.728915530283246,177.19097512623603,8,Fri,17,47,Knife,0
7128,Robbery,-63.20577528901075,-144.29370712529416,10,Thu,44,35,None,0
7129,Burglary,52.7707475989275,19.900642400819294,18,Wed,33,39,Blunt Object,0
7130,Robbery,18.08202370952614,11.013892488096957,5,Thu,12,54,Knife,0
7131,Assault,-71.9277941923918,-155.19250958285443,6,Thu,45,61,Gun,1
7132,Robbery,80.41886665848378,48.21780967024486,14,Sat,60,36,Gun,1
7133,Theft,-75.95108488801944,-76.73240379822818,19,Tue,66,28,None,1
7134,Vandalism,22.564152294055404,-142.64353218073654,5,Fri,68,22,Knife,0
7135,Assault,-13.691293939155344,-115.68890486935703,8,Fri,31,38,Knife,0
7136,Theft,10.192305283188446,116.49716395754137,14,Sun,46,17,Gun,1
7137,Assault,-51.621444781174,-142.5150855225382,21,Thu,21,26,Blunt Object,0
7138,Burglary,33.8598718651173,-11.906140233483114,22,Sat,30,61,Blunt Object,0
7139,Vandalism,82.74954404400114,-109.70167637548035,5,Sun,24,36,Knife,1
7140,Vandalism,-7.483342671915182,-121.56484964939567,6,Sun,21,30,Knife,0
7141,Burglary,4.1324899622809,-105.94376660985388,16,Mon,65,21,Gun,1
7142,Vandalism,-46.83389929760136,-2.598143572936692,5,Tue,25,32,Knife,0
7143,Burglary,70.5362370751946,-94.39616839983434,8,Thu,42,59,Gun,0
7144,Theft,84.81139292519248,-145.1761378730783,2,Mon,52,37,Blunt Object,0
7145,Fraud,51.53343931548977,108.50431292898071,13,Sun,58,40,Knife,0
7146,Assault,7.699230388764718,14.33570514180684,5,Wed,27,52,Blunt Object,1
7147,Burglary,82.22342841155353,-123.53268514731401,3,Sat,25,16,Blunt Object,1
7148,Assault,-62.30699003389017,-10.285254492418773,15,Sat,49,16,None,0
7149,Theft,-3.871645218860678,-155.38950004575244,22,Tue,76,36,Gun,0
7150,Fraud,6.769027210754345,28.954750902753062,15,Sat,71,65,Gun,1
7151,Theft,-1.4550444445721809,-57.49026494472665,22,Fri,36,52,Gun,1
7152,Vandalism,54.43529169216657,-142.7297293331409,8,Mon,23,56,None,0
7153,Assault,30.672520382945535,-113.88821404737692,3,Thu,75,42,Gun,1
7154,Homicide,-67.20147613471289,-55.54702625373845,7,Mon,36,31,None,1
7155,Fraud,-27.63876467824913,110.30668354520742,23,Fri,63,65,Knife,0
7156,Vandalism,-28.96616729036046,-117.4479493572636,7,Wed,69,62,None,1
7157,Fraud,11.81379470272715,-140.5208802625926,23,Mon,49,32,Blunt Object,1
7158,Vandalism,-37.53748482157855,5.738042327646326,5,Thu,54,65,Gun,1
7159,Theft,-68.8910814802961,21.130907032895323,7,Mon,77,16,None,0
7160,Burglary,27.662879818284367,-147.51312563972982,5,Sat,77,49,None,0
7161,Assault,63.18664893630404,-77.58558748537128,13,Wed,72,29,None,0
7162,Robbery,77.6894571838663,-85.40494635086854,13,Mon,49,29,None,1
7163,Robbery,85.06411517870566,-112.96022059399849,17,Wed,50,58,Knife,0
7164,Theft,50.601032317622526,-66.37027420776465,12,Sun,70,66,Knife,0
7165,Assault,-64.85356290745761,-166.6409358462132,14,Wed,74,59,Knife,0
7166,Assault,63.56012836261041,54.55792186325223,2,Sun,10,69,Gun,0
7167,Theft,-18.00718679115468,175.85537221218277,5,Tue,18,48,None,1
7168,Assault,41.38403648262545,48.25683628892958,22,Tue,24,64,Knife,1
7169,Burglary,5.628240892950444,-50.012477804236966,19,Thu,68,29,Gun,1
7170,Theft,59.149104056781056,60.44770841244366,16,Thu,75,32,Blunt Object,0
7171,Burglary,-13.408968088856042,25.745731568487457,19,Thu,19,27,Blunt Object,1
7172,Assault,-78.87711406679627,124.83285501144405,15,Wed,58,52,Gun,0
7173,Theft,10.228267958844754,43.87484195352016,5,Wed,20,22,None,0
7174,Assault,-59.16770015981883,48.26748766364952,7,Sun,39,30,None,0
7175,Theft,83.79317382352608,-100.20089222172238,12,Tue,32,34,Blunt Object,1
7176,Assault,4.853351848588488,-30.37419412646645,12,Sat,31,40,None,0
7177,Burglary,9.640582890706881,-56.01021830795622,19,Sun,60,49,None,0
7178,Homicide,73.30782830666718,-175.88693253464965,16,Sun,51,31,None,0
7179,Burglary,22.425344127211474,-67.2189374199379,20,Wed,38,40,None,0
7180,Assault,-35.50871210585271,-5.017635243737914,22,Sun,54,32,Knife,1
7181,Theft,-36.70296895559319,35.94550795562918,21,Tue,42,58,Knife,0
7182,Robbery,0.2841569831621058,156.44482081576393,2,Mon,48,21,None,0
7183,Burglary,65.98948120724859,-93.9190466304661,12,Thu,74,58,Gun,1
7184,Burglary,53.05128133253015,-125.125563200919,6,Thu,59,49,Knife,0
7185,Vandalism,83.29330549023206,133.00044803962493,19,Fri,57,26,None,0
7186,Robbery,-77.06049788660334,159.06509787184115,4,Sat,46,61,Knife,1
7187,Assault,-41.70130758641905,-4.336470510809619,10,Tue,42,63,Gun,1
7188,Homicide,-75.56261259352932,-138.5220379499813,22,Fri,15,58,Gun,0
7189,Theft,45.19425490243853,-5.260212260290359,17,Thu,79,55,Knife,1
7190,Vandalism,-64.64993595293095,-140.60040224282324,3,Fri,64,68,None,0
7191,Assault,-72.02046276043079,137.94680833223856,19,Mon,53,15,None,0
7192,Fraud,11.100997277920357,74.93403766184997,21,Sun,59,39,Blunt Object,0
7193,Homicide,-15.932751818551466,-93.19067362439857,6,Fri,63,30,None,0
7194,Burglary,38.71824097724408,139.2086495940432,3,Mon,72,29,Gun,0
7195,Fraud,-2.337229493950872,49.644622457754934,9,Thu,25,25,Gun,0
7196,Burglary,-13.439772730718502,163.17480121951263,0,Wed,56,51,Gun,0
7197,Burglary,-13.409919225545238,172.97274564379694,16,Sun,66,53,Blunt Object,1
7198,Fraud,66.93774847179384,-178.8185558751415,4,Tue,11,17,Blunt Object,0
7199,Homicide,-18.85938286995605,-136.72288475008352,16,Sun,46,59,Blunt Object,1
7200,Fraud,-29.988517001465972,16.892039090460855,2,Fri,32,59,Gun,0
7201,Assault,-29.063686135908718,164.10703480822497,8,Sun,22,65,Knife,0
7202,Vandalism,-54.61185657331975,177.9241087834904,2,Sat,74,56,None,0
7203,Vandalism,64.92399310331811,24.266856709267188,2,Mon,57,53,None,0
7204,Fraud,-63.606453295035315,-117.4314639797171,8,Sat,16,34,Knife,1
7205,Assault,73.54993280392895,-121.30199279686579,4,Thu,40,67,Knife,0
7206,Vandalism,-38.97581005601888,94.98879292108984,23,Sat,72,37,None,1
7207,Assault,71.89682799129244,33.09756433426719,9,Sat,54,29,None,0
7208,Assault,52.3477182266239,17.558603615794652,14,Thu,65,32,Blunt Object,0
7209,Burglary,14.757753771064557,-12.324627611814122,11,Wed,73,66,Blunt Object,0
7210,Vandalism,30.50460070534784,81.04846556940538,5,Sun,31,53,Knife,0
7211,Vandalism,-31.34806365151301,128.8995044422844,6,Sat,72,49,Knife,0
7212,Burglary,13.36115057897922,-70.93509076957093,6,Sat,37,43,Gun,0
7213,Fraud,-37.36747786919453,-100.46960381667938,22,Sat,53,34,Knife,1
7214,Burglary,-17.5908934997169,61.27169987337925,3,Thu,23,56,Knife,0
7215,Vandalism,47.639259941264044,149.30367265978322,12,Sat,28,29,Gun,1
